Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
myers-myp04-blue,,,,,,,,,Blue,,,5X8,,,,,MMYP04152213ST,0.0,shopify,16,deny,manual,229.50,459.00,TRUE,TRUE,,,,,748679582617,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp04_runner_5507aa5c-6dc4-4b43-aea7-758424a96910.jpg?v=1762561985,2,Myers Park MYP04 Blue Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp04_c3bbde69-1e31-41b3-a880-a81ac451f59f.jpg?v=1762561985,lb,,,
myers-myp04-blue,,,,,,,,,Blue,,,8X11 (7′ 8″ X 10′),,,,,MMYP04234305ST,0.0,shopify,19,deny,manual,459.50,919.00,TRUE,TRUE,,,,,748679582624,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp04_zoom_379b6092-e357-4012-89b8-7783b16534ab.jpg?v=1762561986,3,Myers Park MYP04 Blue Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp04_c3bbde69-1e31-41b3-a880-a81ac451f59f.jpg?v=1762561985,lb,,,
myers-myp04-blue,,,,,,,,,Blue,,,8X11 (8′ 9″ X 12′),,,,,MMYP04266366ST,0.0,shopify,19,deny,manual,699.50,1399.00,TRUE,TRUE,,,,,748679582631,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp04_angle_37e7bfd4-e383-437d-b2fd-93c941edbd1a.jpg?v=1762561986,4,Myers Park MYP04 Blue Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp04_c3bbde69-1e31-41b3-a880-a81ac451f59f.jpg?v=1762561985,lb,,,
myers-myp04-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp04_corner_2d458412-f921-466e-8e92-fed32967e989.jpg?v=1762561988,5,Myers Park MYP04 Blue Distressed Rug,,,,,,,,,,,,,,,,,,,,,,,,
myers-myp03-rust,Myers Park Myp03 Rust/ Blue Distressed Medallion Rug,"<p>The Myers Park Rust Distressed Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Rust</li>
<li>
<strong>Color Blend:</strong> Rust/ Blue</li>
<li>
<strong>Primary Pattern:</strong> Distressed</li>
<li>
<strong>Secondary Pattern:</strong> Medallion</li>
<li>
<strong>Model:</strong> MYEMYP032X8</li>
<li>
<strong>Country of Origin:</strong> China</li>
<li>
<strong>Style:</strong> Traditional</li>
<li>
<strong>Fiber Type:</strong> Polyester</li>
<li>
<strong>Back Type:</strong> CLOTH</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Flat Weave</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>In the Myers Park collection, technology meets tradition as intricate Persian designs, beautiful watercolor abstracts and photo-realistic hides are digitally recreated on a flatwoven polyester base.  The effect is an easy to care for, low profile rug with all the appeal of a vintage, one of a kind hand-knotted piece or a rustic patchwork constructed of natural hide.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Traditional,"Category: Traditional/Casual, Collection: MYERS, Fiber Type: Polyester, Shape: Runner, Style Type: Traditional, Weave: Machine-Woven",TRUE,Color,Rust,,Size,Runner 2' X  8',,,,,MMYP03061245ST,0.0,shopify,16,deny,manual,129.50,259.00,TRUE,TRUE,,,,,748679582563,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_9d6a812c-c90d-4292-93f8-50bd926896c4.jpg?v=1762561984,1,Myers Park MYP03 Rust Distressed Rug,FALSE,Oriental Weavers MYERS PARK Traditional Distressed Medallion Machine-Woven Polyester Rug,The Myers Park Rust Distressed Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_runner_fb35c737-e0fc-49d7-843f-7a79e14a6df3.jpg?v=1762561986,lb,,,active
myers-myp03-rust,,,,,,,,,Rust,,,5X8,,,,,MMYP03152213ST,0.0,shopify,25,deny,manual,229.50,459.00,TRUE,TRUE,,,,,748679582570,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_runner_fb35c737-e0fc-49d7-843f-7a79e14a6df3.jpg?v=1762561986,2,Myers Park MYP03 Rust Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_9d6a812c-c90d-4292-93f8-50bd926896c4.jpg?v=1762561984,lb,,,
myers-myp03-rust,,,,,,,,,Rust,,,8X11 (7′ 8″ X 10′),,,,,MMYP03234305ST,0.0,shopify,23,deny,manual,459.50,919.00,TRUE,TRUE,,,,,748679582587,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_zoom_e38095c4-6d1b-48cb-8c77-0eab666ecf7c.jpg?v=1762561984,3,Myers Park MYP03 Rust Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_9d6a812c-c90d-4292-93f8-50bd926896c4.jpg?v=1762561984,lb,,,
myers-myp03-rust,,,,,,,,,Rust,,,8X11 (8′ 9″ X 12′),,,,,MMYP03266366ST,0.0,shopify,19,deny,manual,699.50,1399.00,TRUE,TRUE,,,,,748679582594,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_angle_9b21bde1-1611-4ff5-a928-6a5ce9a6282b.jpg?v=1762561984,4,Myers Park MYP03 Rust Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_9d6a812c-c90d-4292-93f8-50bd926896c4.jpg?v=1762561984,lb,,,
myers-myp03-rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp03_corner_57684243-ae77-4577-be84-f4e8d079cef0.jpg?v=1762561984,5,Myers Park MYP03 Rust Distressed Rug,,,,,,,,,,,,,,,,,,,,,,,,
myers-myp02-blue,Myers Park Myp02 Blue/ Gold Distressed Medallion Rug,"<p>The Myers Park Blue Distressed Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Gold</li>
<li>
<strong>Primary Pattern:</strong> Distressed</li>
<li>
<strong>Secondary Pattern:</strong> Medallion</li>
<li>
<strong>Model:</strong> MYEMYP022X8</li>
<li>
<strong>Country of Origin:</strong> China</li>
<li>
<strong>Style:</strong> Traditional</li>
<li>
<strong>Fiber Type:</strong> Polyester</li>
<li>
<strong>Back Type:</strong> CLOTH</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Flat Weave</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>In the Myers Park collection, technology meets tradition as intricate Persian designs, beautiful watercolor abstracts and photo-realistic hides are digitally recreated on a flatwoven polyester base.  The effect is an easy to care for, low profile rug with all the appeal of a vintage, one of a kind hand-knotted piece or a rustic patchwork constructed of natural hide.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Traditional,"Category: Traditional/Casual, Collection: MYERS, Fiber Type: Polyester, Shape: Runner, Style Type: Traditional, Weave: Machine-Woven",TRUE,Color,Blue,,Size,Runner 2' X  8',,,,,MMYP02061245ST,0.0,shopify,14,deny,manual,129.50,259.00,TRUE,TRUE,,,,,748679582525,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_62d31a4b-6856-4086-b63d-51a7f3dc7ea3.jpg?v=1762561982,1,Myers Park MYP02 Blue Distressed Rug,FALSE,Oriental Weavers MYERS PARK Traditional Distressed Medallion Machine-Woven Polyester Rug,The Myers Park Blue Distressed Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_runner_818a6524-3578-4202-98f0-919e50e529d5.jpg?v=1762561982,lb,,,active
myers-myp02-blue,,,,,,,,,Blue,,,5X8,,,,,MMYP02152213ST,0.0,shopify,14,deny,manual,229.50,459.00,TRUE,TRUE,,,,,748679582532,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_runner_818a6524-3578-4202-98f0-919e50e529d5.jpg?v=1762561982,2,Myers Park MYP02 Blue Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_62d31a4b-6856-4086-b63d-51a7f3dc7ea3.jpg?v=1762561982,lb,,,
myers-myp02-blue,,,,,,,,,Blue,,,8X11 (7′ 8″ X 10′),,,,,MMYP02234305ST,0.0,shopify,35,deny,manual,459.50,919.00,TRUE,TRUE,,,,,748679582549,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_zoom_9e99b9b3-811e-4918-ba09-54cb09ebfc8e.jpg?v=1762561983,3,Myers Park MYP02 Blue Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_62d31a4b-6856-4086-b63d-51a7f3dc7ea3.jpg?v=1762561982,lb,,,
myers-myp02-blue,,,,,,,,,Blue,,,8X11 (8′ 9″ X 12′),,,,,MMYP02266366ST,0.0,shopify,12,deny,manual,699.50,1399.00,TRUE,TRUE,,,,,748679582556,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_angle_b92621f7-a21f-4fcb-ad99-6a217939fb91.jpg?v=1762561983,4,Myers Park MYP02 Blue Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_62d31a4b-6856-4086-b63d-51a7f3dc7ea3.jpg?v=1762561982,lb,,,
myers-myp02-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp02_corner_2f8c0811-b23b-4226-9c6c-8920a058f857.jpg?v=1762561982,5,Myers Park MYP02 Blue Distressed Rug,,,,,,,,,,,,,,,,,,,,,,,,
myers-myp01-beige,Myers Park Myp01 Beige/ Gold Distressed Oriental Rug,"<p>The Myers Park Beige Distressed Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Beige</li>
<li>
<strong>Color Blend:</strong> Beige/ Gold</li>
<li>
<strong>Primary Pattern:</strong> Distressed</li>
<li>
<strong>Secondary Pattern:</strong> Oriental</li>
<li>
<strong>Model:</strong> MYEMYP012X8</li>
<li>
<strong>Country of Origin:</strong> China</li>
<li>
<strong>Style:</strong> Traditional</li>
<li>
<strong>Fiber Type:</strong> Polyester</li>
<li>
<strong>Back Type:</strong> CLOTH</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Flat Weave</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>In the Myers Park collection, technology meets tradition as intricate Persian designs, beautiful watercolor abstracts and photo-realistic hides are digitally recreated on a flatwoven polyester base.  The effect is an easy to care for, low profile rug with all the appeal of a vintage, one of a kind hand-knotted piece or a rustic patchwork constructed of natural hide.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Traditional,"Category: Traditional/Casual, Collection: MYERS, Fiber Type: Polyester, Shape: Runner, Style Type: Traditional, Weave: Machine-Woven",TRUE,Color,Beige,,Size,Runner 2' X  8',,,,,MMYP01061245ST,0.0,shopify,27,deny,manual,129.50,259.00,TRUE,TRUE,,,,,748679582488,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_9d8e507b-80e6-437c-a1fc-fc7a001d85bb.jpg?v=1762561981,1,Myers Park MYP01 Beige Distressed Rug,FALSE,Oriental Weavers MYERS PARK Traditional Distressed Oriental Machine-Woven Polyester Rug,The Myers Park Beige Distressed Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_runner_02bdcddc-5e1c-4eb2-9a5e-cad34dd16832.jpg?v=1762561981,lb,,,active
myers-myp01-beige,,,,,,,,,Beige,,,5X8,,,,,MMYP01152213ST,0.0,shopify,27,deny,manual,229.50,459.00,TRUE,TRUE,,,,,748679582495,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_runner_02bdcddc-5e1c-4eb2-9a5e-cad34dd16832.jpg?v=1762561981,2,Myers Park MYP01 Beige Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_9d8e507b-80e6-437c-a1fc-fc7a001d85bb.jpg?v=1762561981,lb,,,
myers-myp01-beige,,,,,,,,,Beige,,,8X11 (7′ 8″ X 10′),,,,,MMYP01234305ST,0.0,shopify,126,deny,manual,459.50,919.00,TRUE,TRUE,,,,,748679582501,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_zoom_10525441-5612-4cae-b4a9-58d0ea27baf7.jpg?v=1762561981,3,Myers Park MYP01 Beige Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_9d8e507b-80e6-437c-a1fc-fc7a001d85bb.jpg?v=1762561981,lb,,,
myers-myp01-beige,,,,,,,,,Beige,,,8X11 (8′ 9″ X 12′),,,,,MMYP01266366ST,0.0,shopify,20,deny,manual,699.50,1399.00,TRUE,TRUE,,,,,748679582518,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_angle_43166671-51da-4870-ab75-a78518a3dc78.jpg?v=1762561981,4,Myers Park MYP01 Beige Distressed Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_9d8e507b-80e6-437c-a1fc-fc7a001d85bb.jpg?v=1762561981,lb,,,
myers-myp01-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp01_corner_182da9ea-41d1-4226-8d41-ca72adfb55e2.jpg?v=1762561981,5,Myers Park MYP01 Beige Distressed Rug,,,,,,,,,,,,,,,,,,,,,,,,
mon-697j6-beige,Montego 697J Beige/ Blue Floral Abstract Rug,"<p>The Montego Beige Floral Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Beige</li>
<li>
<strong>Color Blend:</strong> Beige/ Blue</li>
<li>
<strong>Primary Pattern:</strong> Floral</li>
<li>
<strong>Secondary Pattern:</strong> Abstract</li>
<li>
<strong>Model:</strong> MON697J23X76</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.16</li>
</ul>
<p><em>The colors of our Montego collection were inspired by the fresh, bright hues of nature. The collection offers a modern twist on classic design and new colors update traditional outdoor decor. Textural effects add to the surface interest of each rug and the inherently stain resistant fibers encourage a relaxed atmosphere to socialize with family and friends without traditional worries associated with natural fiber rugs.  Machine-made of 100% polypropylene.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MON, Fiber Type: Polypropylene, Shape: Runner, Style Type: Outdoor, Weave: Machine-Woven",TRUE,Color,Beige,,Size,"Runner 2' 3"" X  7' 6""",,,,,M697J6068230ST,0.0,shopify,126,deny,manual,69.50,139.00,TRUE,TRUE,,,,,748679325825,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_625fa811-4c88-4382-a220-872f65c31c3e.jpg?v=1762561979,1,Montego 697J6 Beige Floral Rug,FALSE,Oriental Weavers MONTEGO Outdoor Floral Abstract Machine-Woven Polypropylene Rug,The Montego Beige Floral Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_runner_695d3d16-5cc3-432e-85e7-308c783b0410.jpg?v=1762561979,lb,,,active
mon-697j6-beige,,,,,,,,,Beige,,,"Scatter 2' 5"" X  4' 5""",,,,,M697J6073135ST,0.0,shopify,379,deny,manual,49.50,99.00,TRUE,TRUE,,,,,748679325832,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_runner_695d3d16-5cc3-432e-85e7-308c783b0410.jpg?v=1762561979,2,Montego 697J6 Beige Floral Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_625fa811-4c88-4382-a220-872f65c31c3e.jpg?v=1762561979,lb,,,
mon-697j6-beige,,,,,,,,,Beige,,,4X6,,,,,M697J6110170ST,0.0,shopify,702,deny,manual,89.50,179.00,TRUE,TRUE,,,,,748679325849,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_rnd_2d43eea4-1935-47f0-973d-b69965ec3c17.jpg?v=1762561979,3,Montego 697J6 Beige Floral Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_625fa811-4c88-4382-a220-872f65c31c3e.jpg?v=1762561979,lb,,,
mon-697j6-beige,,,,,,,,,Beige,,,5X8,,,,,M697J6160230ST,0.0,shopify,249,deny,manual,159.50,319.00,TRUE,TRUE,,,,,748679325856,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_corner3_16fdfbe7-7017-4ebb-b3b4-63511b150e0b.jpg?v=1762561979,4,Montego 697J6 Beige Floral Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_625fa811-4c88-4382-a220-872f65c31c3e.jpg?v=1762561979,lb,,,
mon-697j6-beige,,,,,,,,,Beige,,,6X9,,,,,M697J6200290ST,0.0,shopify,1147,deny,manual,249.50,499.00,TRUE,TRUE,,,,,748679325863,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_625fa811-4c88-4382-a220-872f65c31c3e.jpg?v=1762561979,lb,,,
mon-697j6-beige,,,,,,,,,Beige,,,8X11 (7′10″ X 10′10″),,,,,M697J6240330ST,0.0,shopify,399,deny,manual,329.50,659.00,TRUE,TRUE,,,,,748679325887,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_625fa811-4c88-4382-a220-872f65c31c3e.jpg?v=1762561979,lb,,,
mon-697j6-beige,,,,,,,,,Beige,,,"Round 7'10""",,,,,M697J6240RDST,0.0,shopify,171,deny,manual,249.50,499.00,TRUE,TRUE,,,,,748679325870,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_rnd_2d43eea4-1935-47f0-973d-b69965ec3c17.jpg?v=1762561979,lb,,,
mon-697j6-beige,,,,,,,,,Beige,,,8X11 (8′ 6″ X 13′),,,,,M697J6259396ST,0.0,shopify,251,deny,manual,459.50,919.00,TRUE,TRUE,,,,,748679325894,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/montego_697j_625fa811-4c88-4382-a220-872f65c31c3e.jpg?v=1762561979,lb,,,
mei-9929s-blue,Meridian 9929S Blue/ Blue Floral Rug,"<p>The Meridian Blue Floral Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Blue</li>
<li>
<strong>Primary Pattern:</strong> Floral</li>
<li>
<strong>Secondary Pattern:</strong> Floral</li>
<li>
<strong>Model:</strong> Invalid Part</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",TRUE,Color,Blue,,Size,"Scatter 1'10"" X  2'10""",,,,,M9929S056086ST,0.0,shopify,29,deny,manual,29.50,59.00,TRUE,TRUE,,,,,748679642175,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,1,Meridian 9929S Blue Floral Rug,FALSE,Oriental Weavers MERIDIAN Outdoor Floral Machine-Woven Polypropylene Rug,The Meridian Blue Floral Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,FALSE,Weave: Machine-Woven,,,,,FALSE,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,lb,,,active
mei-9929s-blue,,,,,,,,,Blue,,,"Runner 2' 3"" X  7' 6""",,,,,M9929S068230ST,0.0,shopify,30,deny,manual,69.50,139.00,TRUE,TRUE,,,,,748679642182,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,lb,,,
mei-9929s-blue,,,,,,,,,Blue,,,4X6,,,,,M9929S110170ST,0.0,shopify,30,deny,manual,89.00,179.00,TRUE,TRUE,,,,,748679642199,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,lb,,,
mei-9929s-blue,,,,,,,,,Blue,,,5X8,,,,,M9929S160230ST,0.0,shopify,39,deny,manual,159.00,319.00,TRUE,TRUE,,,,,748679642205,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,lb,,,
mei-9929s-blue,,,,,,,,,Blue,,,6X9,,,,,M9929S200290ST,0.0,shopify,20,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679642212,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,lb,,,
mei-9929s-blue,,,,,,,,,Blue,,,8X11 (7′10″ X 10′10″),,,,,M9929S240330ST,0.0,shopify,39,deny,manual,329.00,659.00,TRUE,TRUE,,,,,748679642236,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,lb,,,
mei-9929s-blue,,,,,,,,,Blue,,,"Round 7'10""",,,,,M9929S240RDST,0.0,shopify,11,deny,manual,249.00,499.00,TRUE,TRUE,,,,,748679642229,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,lb,,,
mei-9929s-blue,,,,,,,,,Blue,,,8X11 (8′ 6″ X 13′),,,,,M9929S259396ST,0.0,shopify,12,deny,manual,459.00,919.00,TRUE,TRUE,,,,,748679642243,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_9929s_476723d7-e1ea-4bee-b957-8d24654e384f.jpg?v=1762561977,lb,,,
